REF_DATE,unemployment_rate
2017-09,0.5
2017-09,0.4
2017-09,0.6
2017-09,6.1
2017-09,5.8
2017-09,0.3
2017-09,0.3
2017-09,0.4
2017-09,6.3
2017-09,6.0
2017-09,0.3
2017-09,0.3
2017-09,0.5
2017-09,11.6
2017-09,12.4
2017-09,1.2
2017-09,1.2
2017-09,1.7
2017-09,13.1
2017-09,12.0
2017-09,5.2
2017-09,4.8
2017-09,0.3
2017-09,0.3
2017-09,0.4
2017-09,5.3
2017-09,5.0
2017-09,0.4
2017-09,0.3
2017-09,0.5
2017-09,4.9
2017-09,4.1
2017-09,0.6
2017-09,0.5
2017-09,0.8
2017-09,5.5
2017-09,5.4
2017-09,0.3
2017-09,0.3
2017-09,0.5
2017-09,5.5
2017-09,5.6
2017-09,0.3
2017-09,0.3
2017-09,0.5
2017-09,8.4
2017-09,9.3
2017-09,1.1
2017-09,1.2
2017-09,1.6
2017-09,12.0
2017-09,7.8
2017-09,5.0
2017-09,4.8
2017-09,0.3
2017-09,0.3
2017-09,0.4
2017-09,5.3
2017-09,5.1
2017-09,0.4
2017-09,0.4
2017-09,0.5
2017-09,3.8
2017-09,3.6
2017-09,0.6
2017-09,0.6
2017-09,0.9
2017-10,5.8
2017-10,5.5
2017-10,0.2
2017-10,0.2
2017-10,0.3
2017-10,5.9
2017-10,5.5
2017-10,0.2
2017-10,0.2
2017-10,0.3
2017-10,9.9
2017-10,9.9
2017-10,0.8
2017-10,0.8
2017-10,1.2
2017-10,13.4
2017-10,8.1
2017-10,5.1
2017-10,4.7
2017-10,0.2
2017-10,0.2
2017-10,0.3
2017-10,5.3
2017-10,4.9
2017-10,0.3
2017-10,0.2
2017-10,0.4
2017-10,4.6
2017-10,4.2
2017-10,0.5
2017-10,0.4
2017-10,0.6
2017-10,6.0
2017-10,5.7
2017-10,0.3
2017-10,0.3
2017-10,0.4
2017-10,6.1
2017-10,5.8
2017-10,0.3
2017-10,0.3
2017-10,0.5
2017-10,10.9
2017-10,11.2
2017-10,1.2
2017-10,1.2
2017-10,1.7
2017-10,13.5
2017-10,10.2
2017-10,5.2
2017-10,4.8
2017-10,0.3
2017-10,0.3
2017-10,0.4
2017-10,5.4
2017-10,5.0
2017-10,0.4
2017-10,0.3
2017-10,0.5
2017-10,4.8
2017-10,4.4
2017-10,0.6
2017-10,0.5
2017-10,0.8
2017-10,5.6
2017-10,5.2
2017-10,0.3
2017-10,0.3
2017-10,0.5
2017-10,5.7
2017-10,5.3
2017-10,0.3
2017-10,0.3
2017-10,0.5
2017-10,8.8
2017-10,8.5
2017-10,1.1
2017-10,1.2
2017-10,1.6
2017-10,13.3
2017-10,5.8
2017-10,5.0
2017-10,4.6
2017-10,0.3
2017-10,0.3
2017-10,0.4
2017-10,5.3
2017-10,4.9
2017-10,0.4
2017-10,0.4
2017-10,0.5
2017-10,4.3
2017-10,3.9
2017-10,0.6
2017-10,0.6
2017-10,0.9
2017-11,5.9
2017-11,5.1
2017-11,0.2
2017-11,0.2
2017-11,0.3
2017-11,5.9
2017-11,5.2
2017-11,0.2
2017-11,0.2
2017-11,0.3
2017-11,11.0
2017-11,9.9
2017-11,0.8
2017-11,0.8
2017-11,1.2
2017-11,10.8
2017-11,9.4
2017-11,5.0
2017-11,4.3
2017-11,0.2
2017-11,0.2
2017-11,0.3
2017-11,5.1
2017-11,4.4
2017-11,0.3
2017-11,0.2
2017-11,0.4
2017-11,4.6
2017-11,4.0
2017-11,0.5
2017-11,0.4
2017-11,0.6
2017-11,6.1
2017-11,5.4
2017-11,0.3
2017-11,0.3
2017-11,0.4
2017-11,6.2
2017-11,5.5
2017-11,0.3
2017-11,0.3
2017-11,0.5
2017-11,12.2
2017-11,10.8
2017-11,1.2
2017-11,1.2
2017-11,1.7
2017-11,12.5
2017-11,10.0
2017-11,5.0
2017-11,4.5
2017-11,0.3
2017-11,0.3
2017-11,0.4
2017-11,5.0
2017-11,4.4
2017-11,0.4
2017-11,0.3
2017-11,0.5
2017-11,4.9
2017-11,4.6
2017-11,0.6
2017-11,0.5
2017-11,0.8
2017-11,5.6
2017-11,4.8
2017-11,0.3
2017-11,0.3
2017-11,0.5
2017-11,5.7
2017-11,4.9
2017-11,0.3
2017-11,0.3
2017-11,0.5
2017-11,9.7
2017-11,8.9
2017-11,1.1
2017-11,1.2
2017-11,1.6
2017-11,9.1
2017-11,8.7
2017-11,4.9
2017-11,4.1
2017-11,0.3
2017-11,0.3
2017-11,0.4
2017-11,5.1
2017-11,4.3
2017-11,0.4
2017-11,0.4
2017-11,0.5
2017-11,4.2
2017-11,3.3
2017-11,0.6
2017-11,0.6
2017-11,0.9
2017-12,5.9
2017-12,5.2
2017-12,0.2
2017-12,0.2
2017-12,0.3
2017-12,6.0
2017-12,5.3
2017-12,0.2
2017-12,0.2
2017-12,0.3
2017-12,11.2
2017-12,9.4
2017-12,0.8
2017-12,0.8
2017-12,1.2
2017-12,10.2
2017-12,9.0
2017-12,5.0
2017-12,4.4
2017-12,0.2
2017-12,0.2
2017-12,0.3
2017-12,5.2
2017-12,4.7
2017-12,0.3
2017-12,0.2
2017-12,0.4
2017-12,4.5
2017-12,3.8
2017-12,0.5
2017-12,0.4
2017-12,0.6
2017-12,6.1
2017-12,5.4
2017-12,0.3
2017-12,0.3
2017-12,0.4
2017-12,6.2
2017-12,5.6
2017-12,0.3
2017-12,0.3
2017-12,0.5
2017-12,12.3
2017-12,10.5
2017-12,1.2
2017-12,1.2
2017-12,1.7
2017-12,11.5
2017-12,10.0
2017-12,5.0
2017-12,4.6
2017-12,0.3
2017-12,0.3
2017-12,0.4
2017-12,5.2
2017-12,4.8
2017-12,0.4
2017-12,0.3
2017-12,0.5
2017-12,4.5
2017-12,3.8
2017-12,0.6
2017-12,0.5
2017-12,0.8
2017-12,5.7
2017-12,4.9
2017-12,0.3
2017-12,0.3
2017-12,0.5
2017-12,5.8
2017-12,4.9
2017-12,0.3
2017-12,0.3
2017-12,0.5
2017-12,10.0
2017-12,8.2
2017-12,1.1
2017-12,1.2
2017-12,1.6
2017-12,8.8
2017-12,7.8
2017-12,5.0
2017-12,4.3
2017-12,0.3
2017-12,0.3
2017-12,0.4
2017-12,5.1
2017-12,4.5
2017-12,0.4
2017-12,0.4
2017-12,0.5
2017-12,4.4
2017-12,3.8
2017-12,0.6
2017-12,0.6
2017-12,0.9
2018-01,5.7
2018-01,5.8
2018-01,0.2
2018-01,0.2
2018-01,0.3
2018-01,5.7
2018-01,5.9
2018-01,0.2
2018-01,0.2
2018-01,0.3
2018-01,11.2
2018-01,11.6
2018-01,0.8
2018-01,0.8
2018-01,1.1
2018-01,14.5
2018-01,9.9
2018-01,4.8
2018-01,4.9
2018-01,0.2
2018-01,0.2
2018-01,0.3
2018-01,4.8
2018-01,4.8
2018-01,0.3
2018-01,0.3
2018-01,0.4
2018-01,4.7
2018-01,5.0
2018-01,0.5
2018-01,0.4
2018-01,0.6
2018-01,5.6
2018-01,6.1
2018-01,0.3
2018-01,0.3
2018-01,0.4
2018-01,5.6
2018-01,6.2
2018-01,0.3
2018-01,0.3
2018-01,0.5
2018-01,11.8
2018-01,13.0
2018-01,1.1
2018-01,1.2
2018-01,1.6
2018-01,14.4
2018-01,12.2
2018-01,4.5
2018-01,5.0
2018-01,0.3
2018-01,0.3
2018-01,0.4
2018-01,4.3
2018-01,4.6
2018-01,0.4
2018-01,0.3
2018-01,0.5
2018-01,5.2
2018-01,6.2
2018-01,0.6
2018-01,0.5
2018-01,0.8
2018-01,5.8
2018-01,5.5
2018-01,0.3
2018-01,0.3
2018-01,0.4
2018-01,5.9
2018-01,5.6
2018-01,0.3
2018-01,0.3
2018-01,0.5
2018-01,10.5
2018-01,10.0
2018-01,1.1
2018-01,1.2
2018-01,1.5
2018-01,14.7
2018-01,7.4
2018-01,5.0
2018-01,4.7
2018-01,0.3
2018-01,0.3
2018-01,0.4
2018-01,5.3
2018-01,5.1
2018-01,0.4
2018-01,0.4
2018-01,0.5
2018-01,4.1
2018-01,3.6
2018-01,0.6
2018-01,0.6
2018-01,0.9
2018-02,5.6
2018-02,5.6
2018-02,0.2
2018-02,0.2
2018-02,0.3
2018-02,5.7
2018-02,5.7
2018-02,0.2
2018-02,0.2
2018-02,0.3
2018-02,11.6
2018-02,11.3
2018-02,0.8
2018-02,0.8
2018-02,1.1
2018-02,15.5
2018-02,8.9
2018-02,4.6
2018-02,4.7
2018-02,0.2
2018-02,0.2
2018-02,0.3
2018-02,4.7
2018-02,4.7
2018-02,0.3
2018-02,0.3
2018-02,0.4
2018-02,4.2
2018-02,4.6
2018-02,0.5
2018-02,0.4
2018-02,0.6
2018-02,5.7
2018-02,6.1
2018-02,0.3
2018-02,0.3
2018-02,0.4
2018-02,5.7
2018-02,6.3
2018-02,0.3
2018-02,0.3
2018-02,0.5
2018-02,13.1
2018-02,13.7
2018-02,1.1
2018-02,1.2
2018-02,1.6
2018-02,17.2
2018-02,11.9
2018-02,4.4
2018-02,4.9
2018-02,0.3
2018-02,0.3
2018-02,0.4
2018-02,4.3
2018-02,4.6
2018-02,0.4
2018-02,0.3
2018-02,0.5
2018-02,4.8
2018-02,5.6
2018-02,0.6
2018-02,0.5
2018-02,0.8
2018-02,5.5
2018-02,5.1
2018-02,0.3
2018-02,0.3
2018-02,0.4
2018-02,5.6
2018-02,5.1
2018-02,0.3
2018-02,0.3
2018-02,0.5
2018-02,10.1
2018-02,8.6
2018-02,1.1
2018-02,1.2
2018-02,1.5
2018-02,13.8
2018-02,5.5
2018-02,4.7
2018-02,4.5
2018-02,0.3
2018-02,0.3
2018-02,0.4
2018-02,5.1
2018-02,4.8
2018-02,0.4
2018-02,0.4
2018-02,0.5
2018-02,3.5
2018-02,3.4
2018-02,0.6
2018-02,0.6
2018-02,0.9
2018-03,5.6
2018-03,6.0
2018-03,0.2
2018-03,0.2
2018-03,0.3
2018-03,5.6
2018-03,6.1
2018-03,0.2
2018-03,0.2
2018-03,0.3
2018-03,11.2
2018-03,11.6
2018-03,0.8
2018-03,0.8
2018-03,1.1
2018-03,17.2
2018-03,8.4
2018-03,4.5
2018-03,5.0
2018-03,0.2
2018-03,0.2
2018-03,0.3
2018-03,4.6
2018-03,4.9
2018-03,0.3
2018-03,0.3
2018-03,0.4
2018-03,4.5
2018-03,5.4
2018-03,0.5
2018-03,0.4
2018-03,0.6
2018-03,5.6
2018-03,6.3
2018-03,0.3
2018-03,0.3
2018-03,0.4
2018-03,5.5
2018-03,6.4
2018-03,0.3
2018-03,0.3
2018-03,0.5
2018-03,12.5
2018-03,13.9
2018-03,1.1
2018-03,1.2
2018-03,1.6
2018-03,19.4
2018-03,10.9
2018-03,4.3
2018-03,5.0
2018-03,0.3
2018-03,0.3
2018-03,0.4
2018-03,4.2
2018-03,4.8
2018-03,0.4
2018-03,0.3
2018-03,0.5
2018-03,4.6
2018-03,5.6
2018-03,0.6
2018-03,0.5
2018-03,0.8
2018-03,5.5
2018-03,5.6
2018-03,0.3
2018-03,0.3
2018-03,0.4
2018-03,5.6
2018-03,5.7
2018-03,0.3
2018-03,0.3
2018-03,0.5
2018-03,9.7
2018-03,9.1
2018-03,1.1
2018-03,1.2
2018-03,1.5
2018-03,15.0
2018-03,5.7
2018-03,4.8
2018-03,5.0
2018-03,0.3
2018-03,0.3
2018-03,0.4
2018-03,4.9
2018-03,5.0
2018-03,0.4
2018-03,0.4
2018-03,0.5
2018-03,4.4
2018-03,5.1
2018-03,0.6
2018-03,0.6
2018-03,0.9
2018-04,5.3
2018-04,5.4
2018-04,0.2
2018-04,0.2
2018-04,0.3
2018-04,5.3
2018-04,5.5
2018-04,0.2
2018-04,0.2
2018-04,0.3
2018-04,11.1
2018-04,11.3
2018-04,0.8
2018-04,0.8
2018-04,1.1
2018-04,18.1
2018-04,7.4
2018-04,4.3
2018-04,4.4
2018-04,0.2
2018-04,0.2
2018-04,0.3
2018-04,4.4
2018-04,4.4
2018-04,0.3
2018-04,0.3
2018-04,0.4
2018-04,4.1
2018-04,4.4
2018-04,0.5
2018-04,0.4
2018-04,0.6
2018-04,5.3
2018-04,5.7
2018-04,0.3
2018-04,0.3
2018-04,0.4
2018-04,5.3
2018-04,5.7
2018-04,0.3
2018-04,0.3
2018-04,0.5
2018-04,11.7
2018-04,12.3
2018-04,1.1
2018-04,1.2
2018-04,1.6
2018-04,19.8
2018-04,8.0
2018-04,4.2
2018-04,4.6
2018-04,0.3
2018-04,0.3
2018-04,0.4
2018-04,4.1
2018-04,4.4
2018-04,0.4
2018-04,0.3
2018-04,0.5
2018-04,4.5
2018-04,5.2
2018-04,0.6
2018-04,0.5
2018-04,0.8
2018-04,5.4
2018-04,5.1
2018-04,0.3
2018-04,0.3
2018-04,0.4
2018-04,5.4
2018-04,5.2
2018-04,0.3
2018-04,0.3
2018-04,0.5
2018-04,10.5
2018-04,10.2
2018-04,1.1
2018-04,1.2
2018-04,1.5
2018-04,16.3
2018-04,6.7
2018-04,4.5
2018-04,4.2
2018-04,0.3
2018-04,0.3
2018-04,0.4
2018-04,4.7
2018-04,4.5
2018-04,0.4
2018-04,0.4
2018-04,0.5
2018-04,3.7
2018-04,3.3
2018-04,0.6
2018-04,0.6
2018-04,0.9
2018-05,5.8
2018-05,6.0
2018-05,0.2
2018-05,0.2
2018-05,0.3
2018-05,5.9
2018-05,6.1
2018-05,0.2
2018-05,0.2
2018-05,0.3
2018-05,11.8
2018-05,13.6
2018-05,0.8
2018-05,0.8
2018-05,1.1
2018-05,16.0
2018-05,12.3
2018-05,4.8
2018-05,4.6
2018-05,0.2
2018-05,0.2
2018-05,0.3
2018-05,5.0
2018-05,4.9
2018-05,0.3
2018-05,0.3
2018-05,0.4
2018-05,4.1
2018-05,3.9
2018-05,0.5
2018-05,0.4
2018-05,0.6
2018-05,5.6
2018-05,5.6
2018-05,0.3
2018-05,0.3
2018-05,0.4
2018-05,5.7
2018-05,5.7
2018-05,0.3
2018-05,0.3
2018-05,0.5
2018-05,11.3
2018-05,12.1
2018-05,1.1
2018-05,1.2
2018-05,1.6
2018-05,15.8
2018-05,10.1
2018-05,4.6
2018-05,4.4
2018-05,0.3
2018-05,0.3
2018-05,0.4
2018-05,4.7
2018-05,4.6
2018-05,0.4
2018-05,0.3
2018-05,0.5
2018-05,4.3
2018-05,4.1
2018-05,0.6
2018-05,0.5
2018-05,0.8
2018-05,6.1
2018-05,6.5
2018-05,0.3
2018-05,0.3
2018-05,0.4
2018-05,6.2
2018-05,6.6
2018-05,0.3
2018-05,0.3
2018-05,0.5
2018-05,12.4
2018-05,15.3
2018-05,1.1
2018-05,1.2
2018-05,1.5
2018-05,16.3
2018-05,14.7
2018-05,5.0
2018-05,4.9
2018-05,0.3
2018-05,0.3
2018-05,0.4
2018-05,5.3
2018-05,5.3
2018-05,0.4
2018-05,0.4
2018-05,0.5
2018-05,4.0
2018-05,3.6
2018-05,0.6
2018-05,0.6
2018-05,0.9
2018-06,5.9
2018-06,5.9
2018-06,0.2
2018-06,0.2
2018-06,0.3
2018-06,6.0
2018-06,6.0
2018-06,0.2
2018-06,0.2
2018-06,0.3
2018-06,12.5
2018-06,12.6
2018-06,0.8
2018-06,0.8
2018-06,1.1
2018-06,16.0
2018-06,10.6
2018-06,4.7
2018-06,4.6
2018-06,0.2
2018-06,0.2
2018-06,0.3
2018-06,4.9
2018-06,4.8
2018-06,0.3
2018-06,0.3
2018-06,0.4
2018-06,4.3
2018-06,4.2
2018-06,0.5
2018-06,0.4
2018-06,0.6
2018-06,5.7
2018-06,5.6
2018-06,0.3
2018-06,0.3
2018-06,0.4
2018-06,5.9
2018-06,5.6
2018-06,0.3
2018-06,0.3
2018-06,0.5
2018-06,13.1
2018-06,12.6
2018-06,1.1
2018-06,1.2
2018-06,1.6
2018-06,13.8
2018-06,11.9
2018-06,4.4
2018-06,4.2
2018-06,0.3
2018-06,0.3
2018-06,0.4
2018-06,4.4
2018-06,4.3
2018-06,0.4
2018-06,0.3
2018-06,0.5
2018-06,4.3
2018-06,4.1
2018-06,0.6
2018-06,0.5
2018-06,0.8
2018-06,6.1
2018-06,6.3
2018-06,0.3
2018-06,0.3
2018-06,0.4
2018-06,6.2
2018-06,6.3
2018-06,0.3
2018-06,0.3
2018-06,0.5
2018-06,11.9
2018-06,12.6
2018-06,1.1
2018-06,1.2
2018-06,1.5
2018-06,18.3
2018-06,9.1
2018-06,5.1
2018-06,5.1
2018-06,0.3
2018-06,0.3
2018-06,0.4
2018-06,5.4
2018-06,5.3
2018-06,0.4
2018-06,0.4
2018-06,0.5
2018-06,4.2
2018-06,4.3
2018-06,0.6
2018-06,0.6
2018-06,0.9
2018-07,5.5
2018-07,6.1
2018-07,0.2
2018-07,0.2
2018-07,0.3
2018-07,5.7
2018-07,6.2
2018-07,0.2
2018-07,0.2
2018-07,0.3
2018-07,11.1
2018-07,11.8
2018-07,0.8
2018-07,0.8
2018-07,1.1
2018-07,16.6
2018-07,8.9
2018-07,4.6
2018-07,5.0
2018-07,0.2
2018-07,0.2
2018-07,0.3
2018-07,4.7
2018-07,5.2
2018-07,0.3
2018-07,0.3
2018-07,0.4
2018-07,4.1
2018-07,4.3
2018-07,0.4
2018-07,0.4
2018-07,0.6
2018-07,5.5
2018-07,5.7
2018-07,0.3
2018-07,0.3
2018-07,0.4
2018-07,5.6
2018-07,5.8
2018-07,0.3
2018-07,0.3
2018-07,0.4
2018-07,12.1
2018-07,12.7
2018-07,1.1
2018-07,1.2
2018-07,1.6
2018-07,17.7
2018-07,9.7
2018-07,4.4
2018-07,4.2
2018-07,0.3
2018-07,0.3
2018-07,0.4
2018-07,4.5
2018-07,4.4
2018-07,0.3
2018-07,0.3
2018-07,0.5
2018-07,4.1
2018-07,3.7
2018-07,0.6
2018-07,0.5
2018-07,0.8
2018-07,5.5
2018-07,6.6
2018-07,0.3
2018-07,0.3
2018-07,0.5
2018-07,5.8
2018-07,6.7
2018-07,0.3
2018-07,0.3
2018-07,0.5
2018-07,9.8
2018-07,10.7
2018-07,1.1
2018-07,1.2
2018-07,1.5
2018-07,15.4
2018-07,7.9
2018-07,4.8
2018-07,5.8
2018-07,0.3
2018-07,0.3
2018-07,0.4
2018-07,5.0
2018-07,6.0
2018-07,0.4
2018-07,0.4
2018-07,0.5
2018-07,4.2
2018-07,5.0
2018-07,0.6
2018-07,0.6
2018-07,0.9
2018-08,5.8
2018-08,6.6
2018-08,0.2
2018-08,0.2
2018-08,0.3
2018-08,5.9
2018-08,6.8
2018-08,0.2
2018-08,0.2
2018-08,0.3
2018-08,11.5
2018-08,11.4
2018-08,0.8
2018-08,0.8
2018-08,1.1
2018-08,15.5
2018-08,8.9
2018-08,4.8
2018-08,5.7
2018-08,0.2
2018-08,0.2
2018-08,0.3
2018-08,5.0
2018-08,6.0
2018-08,0.3
2018-08,0.3
2018-08,0.4
2018-08,4.1
2018-08,4.8
2018-08,0.4
2018-08,0.4
2018-08,0.6
2018-08,5.4
2018-08,5.5
2018-08,0.3
2018-08,0.3
2018-08,0.4
2018-08,5.5
2018-08,5.6
2018-08,0.3
2018-08,0.3
2018-08,0.4
2018-08,11.3
2018-08,10.5
2018-08,1.1
2018-08,1.2
2018-08,1.6
2018-08,14.2
2018-08,8.2
2018-08,4.4
2018-08,4.6
2018-08,0.3
2018-08,0.3
2018-08,0.4
2018-08,4.7
2018-08,4.9
2018-08,0.3
2018-08,0.3
2018-08,0.5
2018-08,3.8
2018-08,3.7
2018-08,0.6
2018-08,0.5
2018-08,0.8
2018-08,6.1
2018-08,7.9
2018-08,0.3
2018-08,0.3
2018-08,0.5
2018-08,6.3
2018-08,8.1
2018-08,0.3
2018-08,0.3
2018-08,0.5
2018-08,11.8
2018-08,12.4
2018-08,1.1
2018-08,1.2
2018-08,1.5
2018-08,17.0
2018-08,9.7
2018-08,5.1
2018-08,7.0
2018-08,0.3
2018-08,0.3
2018-08,0.4
2018-08,5.3
2018-08,7.2
2018-08,0.4
2018-08,0.4
2018-08,0.5
2018-08,4.6
2018-08,6.1
2018-08,0.6
2018-08,0.6
2018-08,0.9
2018-09,5.7
2018-09,5.5
2018-09,0.2
2018-09,0.2
2018-09,0.3
2018-09,5.7
2018-09,5.6
2018-09,0.2
2018-09,0.2
2018-09,0.3
2018-09,11.4
2018-09,12.8
2018-09,0.8
2018-09,0.8
2018-09,1.1
2018-09,15.3
2018-09,11.5
2018-09,4.6
2018-09,4.4
2018-09,0.2
2018-09,0.2
2018-09,0.3
2018-09,4.7
2018-09,4.5
2018-09,0.3
2018-09,0.3
2018-09,0.4
2018-09,4.4
2018-09,3.9
2018-09,0.4
2018-09,0.4
2018-09,0.6
2018-09,5.5
2018-09,5.4
2018-09,0.3
2018-09,0.3
2018-09,0.4
2018-09,5.7
2018-09,5.5
2018-09,0.3
2018-09,0.3
2018-09,0.4
2018-09,11.4
2018-09,12.8
2018-09,1.1
2018-09,1.2
2018-09,1.6
2018-09,15.1
2018-09,11.5
2018-09,4.5
2018-09,4.2
2018-09,0.3
2018-09,0.3
2018-09,0.4
2018-09,4.6
2018-09,4.4
2018-09,0.3
2018-09,0.3
2018-09,0.5
2018-09,4.4
2018-09,3.6
2018-09,0.6
2018-09,0.5
2018-09,0.8
2018-09,5.8
2018-09,5.7
2018-09,0.3
2018-09,0.3
2018-09,0.5
2018-09,5.7
2018-09,5.8
2018-09,0.3
2018-09,0.3
2018-09,0.5
2018-09,11.4
2018-09,12.7
2018-09,1.1
2018-09,1.2
2018-09,1.5
2018-09,15.4
2018-09,11.4
2018-09,4.8
2018-09,4.6
2018-09,0.3
2018-09,0.3
2018-09,0.4
2018-09,5.0
2018-09,4.7
2018-09,0.4
2018-09,0.4
2018-09,0.5
2018-09,4.3
2018-09,4.2
2018-09,0.6
2018-09,0.6
2018-09,0.9
2018-10,5.5
2018-10,5.2
2018-10,0.2
2018-10,0.2
2018-10,0.3
2018-10,5.6
2018-10,5.3
2018-10,0.2
2018-10,0.2
2018-10,0.3
2018-10,11.8
2018-10,12.1
2018-10,0.8
2018-10,0.8
2018-10,1.1
2018-10,14.1
2018-10,11.0
2018-10,4.4
2018-10,4.1
2018-10,0.2
2018-10,0.2
2018-10,0.3
2018-10,4.6
2018-10,4.3
2018-10,0.3
2018-10,0.3
2018-10,0.4
2018-10,3.8
2018-10,3.5
2018-10,0.4
2018-10,0.4
2018-10,0.6
2018-10,5.6
2018-10,5.4
2018-10,0.3
2018-10,0.3
2018-10,0.4
2018-10,5.7
2018-10,5.5
2018-10,0.3
2018-10,0.3
2018-10,0.4
2018-10,13.3
2018-10,14.1
2018-10,1.1
2018-10,1.2
2018-10,1.6
2018-10,16.6
2018-10,12.9
2018-10,4.3
2018-10,4.0
2018-10,0.3
2018-10,0.3
2018-10,0.4
2018-10,4.4
2018-10,4.1
2018-10,0.3
2018-10,0.3
2018-10,0.5
2018-10,3.9
2018-10,3.7
2018-10,0.6
2018-10,0.5
2018-10,0.8
2018-10,5.4
2018-10,5.0
2018-10,0.3
2018-10,0.3
2018-10,0.5
2018-10,5.5
2018-10,5.1
2018-10,0.3
2018-10,0.3
2018-10,0.5
2018-10,10.0
2018-10,9.8
2018-10,1.1
2018-10,1.2
2018-10,1.5
2018-10,11.4
2018-10,8.9
2018-10,4.6
2018-10,4.2
2018-10,0.3
2018-10,0.3
2018-10,0.4
2018-10,4.9
2018-10,4.5
2018-10,0.4
2018-10,0.4
2018-10,0.5
2018-10,3.7
2018-10,3.3
2018-10,0.6
2018-10,0.6
2018-10,0.9
2018-11,5.7
2018-11,4.9
2018-11,0.2
2018-11,0.2
2018-11,0.3
2018-11,5.6
2018-11,4.9
2018-11,0.2
2018-11,0.2
2018-11,0.3
2018-11,11.7
2018-11,10.7
2018-11,0.8
2018-11,0.8
2018-11,1.1
2018-11,14.4
2018-11,8.6
2018-11,4.6
2018-11,3.9
2018-11,0.2
2018-11,0.2
2018-11,0.3
2018-11,4.7
2018-11,3.9
2018-11,0.3
2018-11,0.3
2018-11,0.4
2018-11,4.5
2018-11,3.9
2018-11,0.4
2018-11,0.4
2018-11,0.6
2018-11,5.9
2018-11,5.1
2018-11,0.3
2018-11,0.3
2018-11,0.4
2018-11,5.8
2018-11,5.1
2018-11,0.3
2018-11,0.3
2018-11,0.4
2018-11,12.8
2018-11,11.5
2018-11,1.1
2018-11,1.2
2018-11,1.6
2018-11,16.3
2018-11,9.0
2018-11,4.7
2018-11,4.1
2018-11,0.3
2018-11,0.3
2018-11,0.4
2018-11,4.6
2018-11,3.9
2018-11,0.3
2018-11,0.3
2018-11,0.5
2018-11,4.8
2018-11,4.6
2018-11,0.6
2018-11,0.5
2018-11,0.8
2018-11,5.4
2018-11,4.5
2018-11,0.3
2018-11,0.3
2018-11,0.5
2018-11,5.5
2018-11,4.6
2018-11,0.3
2018-11,0.3
2018-11,0.5
2018-11,10.5
2018-11,9.7
2018-11,1.1
2018-11,1.2
2018-11,1.5
2018-11,12.4
2018-11,8.1
2018-11,4.6
2018-11,3.7
2018-11,0.3
2018-11,0.3
2018-11,0.4
2018-11,4.7
2018-11,3.9
2018-11,0.4
2018-11,0.4
2018-11,0.5
2018-11,4.2
2018-11,3.2
2018-11,0.6
2018-11,0.6
2018-11,0.9
2018-12,5.5
2018-12,4.7
2018-12,0.2
2018-12,0.2
2018-12,0.3
2018-12,5.5
2018-12,4.8
2018-12,0.2
2018-12,0.2
2018-12,0.3
2018-12,11.1
2018-12,8.9
2018-12,0.8
2018-12,0.8
2018-12,1.1
2018-12,12.2
2018-12,7.2
2018-12,4.6
2018-12,4.0
2018-12,0.2
2018-12,0.2
2018-12,0.3
2018-12,4.8
2018-12,4.2
2018-12,0.3
2018-12,0.3
2018-12,0.4
2018-12,4.1
2018-12,3.3
2018-12,0.4
2018-12,0.4
2018-12,0.6
2018-12,5.7
2018-12,4.9
2018-12,0.3
2018-12,0.3
2018-12,0.4
2018-12,5.7
2018-12,5.0
2018-12,0.3
2018-12,0.3
2018-12,0.4
2018-12,12.2
2018-12,10.1
2018-12,1.1
2018-12,1.2
2018-12,1.6
2018-12,14.4
2018-12,7.8
2018-12,4.6
2018-12,4.1
2018-12,0.3
2018-12,0.3
2018-12,0.4
2018-12,4.8
2018-12,4.4
2018-12,0.3
2018-12,0.3
2018-12,0.5
2018-12,4.2
2018-12,3.4
2018-12,0.6
2018-12,0.5
2018-12,0.8
2018-12,5.3
2018-12,4.4
2018-12,0.3
2018-12,0.3
2018-12,0.5
2018-12,5.4
2018-12,4.5
2018-12,0.3
2018-12,0.3
2018-12,0.5
2018-12,9.8
2018-12,7.7
2018-12,1.1
2018-12,1.2
2018-12,1.5
2018-12,9.7
2018-12,6.5
2018-12,4.6
2018-12,3.9
2018-12,0.3
2018-12,0.3
2018-12,0.4
2018-12,4.8
2018-12,4.1
2018-12,0.4
2018-12,0.4
2018-12,0.5
2018-12,3.9
2018-12,3.1
2018-12,0.6
2018-12,0.6
2018-12,0.9
2019-01,5.6
2019-01,5.8
2019-01,0.2
2019-01,0.2
2019-01,0.3
2019-01,5.8
2019-01,5.9
2019-01,0.2
2019-01,0.2
2019-01,0.3
2019-01,11.2
2019-01,11.6
2019-01,0.8
2019-01,0.8
2019-01,1.1
2019-01,13.4
2019-01,10.7
2019-01,4.7
2019-01,4.8
2019-01,0.2
2019-01,0.2
2019-01,0.3
2019-01,4.8
2019-01,5.0
2019-01,0.2
2019-01,0.2
2019-01,0.4
2019-01,4.2
2019-01,4.5
2019-01,0.4
2019-01,0.4
2019-01,0.6
2019-01,5.9
2019-01,6.5
2019-01,0.3
2019-01,0.3
2019-01,0.4
2019-01,6.2
2019-01,6.6
2019-01,0.3
2019-01,0.3
2019-01,0.4
2019-01,11.5
2019-01,12.7
2019-01,1.1
2019-01,1.2
